Frame,X,Y
6441,729,512
6445,912,487
6468,917,491
6477,922,489
6503,805,406
6562,905,549
6564,904,552
6617,897,574
6676,943,574
6693,975,522
6695,968,390
6700,977,393
6701,980,395
6703,985,399
6704,989,404
6705,991,408
6707,994,418
6708,997,429
6709,1000,436
6710,1002,444
6711,1006,454
6718,946,486
6753,955,486
6754,873,444
6770,839,476
6773,838,468
6774,837,463
6776,834,462
6780,831,466
6782,868,461
6784,853,466
6785,996,520
6786,829,474
6787,827,478
6791,825,481
6792,824,477
6797,826,467
6809,844,484
6811,847,481
6812,850,484
6819,809,461
6823,807,469
6825,807,472
6830,804,481
6831,805,476
6832,803,476
6834,804,472
6846,804,480
6849,803,482
6878,923,467
6883,932,446
6884,928,442
6885,925,443
6898,938,457
6910,1054,655
6919,968,530
6942,838,493
6959,896,626
6970,912,444
6978,924,454
6979,936,406
6980,933,406
6982,929,399
6983,928,399
6986,920,396
6987,919,397
6989,912,400
6993,903,409
6994,898,412
7002,945,484
7004,948,484
7007,834,595
7008,825,625
7009,818,624
7010,817,613
7011,808,600
7012,804,592
7013,960,484
7014,792,574
7015,787,570
7016,779,560
7021,876,745
7024,949,376
7025,959,368
7029,990,350
7030,997,351
7031,1000,349
7032,1006,348
7034,1016,350
7035,1018,352
7036,1017,354
7037,1024,358
7038,1027,361
7039,1028,362
7041,1031,371
7044,1038,382
7046,1041,394
7047,1042,399
7049,1044,409
7050,1044,414
7051,1044,421
7053,1047,431
7054,1047,435
7057,1049,454
7058,1050,457
7059,1049,467
7068,1058,448
7069,1062,442
7070,1017,480
7072,1067,419
7073,1071,413
7075,1073,400
7076,1077,394
7077,1080,388
7078,1082,381
7079,1085,376
7080,1085,368
7081,1089,361
7082,1091,357
7083,1095,352
7084,1098,348
7086,1102,339
7087,1108,334
7089,1114,325
7090,1118,320
7093,1131,312
7094,1135,310
7095,1136,308
7096,1141,307
7097,1143,304
7098,1150,304
7099,1155,304
7100,1161,304
7101,1167,307
7103,1176,311
7104,1181,313
7105,1187,317
7106,1194,322
7107,1201,327
7108,1209,334
7110,1222,349
7111,1231,361
7112,1239,372
7113,1249,385
7114,1259,401
7115,1267,417
7125,1384,601
7126,1392,582
7127,1399,565
7129,1408,538
7130,1419,519
7131,1426,508
7132,1432,498
7133,1437,490
7134,1522,645
7135,1451,469
7139,1416,450
7141,1438,610
7142,1250,434
7143,1218,432
7144,1188,430
7145,1165,430
7146,1144,430
7147,1125,431
7148,1108,432
7150,1081,435
7151,1071,438
7152,1059,439
7153,1051,442
7154,1042,445
7155,1032,447
7156,1025,453
7157,1020,453
7158,1011,456
7159,1005,461
7160,999,465
7161,994,468
7172,1030,508
7183,930,451
7185,926,440
7196,895,388
7197,894,384
7199,887,380
7201,874,375
7210,823,376
7211,812,380
7217,760,411
7218,746,418
7220,723,441
7223,683,482
7227,527,648
7234,538,517
7235,528,508
7248,323,515
7249,351,495
7250,335,504
7252,420,493
7253,496,478
7254,556,465
7255,610,456
7256,652,448
7257,688,442
7258,502,529
7260,772,431
7269,1421,675
7270,1342,637
7271,1342,639
7272,932,437
7273,1224,576
7274,1225,577
7275,955,443
7279,977,458
7285,1003,484
7299,993,460
7301,1010,429
7303,1003,415
7306,999,400
7307,995,395
7309,989,388
7311,984,378
7312,979,373
7314,971,365
7315,970,363
7316,966,361
7317,964,358
7318,960,354
7319,954,352
7320,951,351
7321,946,351
7322,943,347
7331,900,363
7332,892,367
7336,868,395
7341,831,454
7344,803,506
7345,792,526
7346,781,550
7347,769,576
7348,760,595
7349,757,580
7350,754,567
7351,750,552
7352,747,540
7353,744,529
7354,739,519
7355,738,510
7356,733,502
7357,487,636
7360,722,479
7361,713,473
7363,706,472
7364,705,477
7365,701,477
7366,696,481
7367,694,487
7369,712,474
7370,730,455
7371,747,447
7372,759,436
7377,796,424
7390,837,467
7393,842,482
7395,845,491
7397,920,446
7398,849,477
7399,849,474
7401,850,465
7404,851,462
7405,852,456
7406,852,457
7417,874,478
7443,830,428
7456,825,481
7458,819,481
7461,809,463
7465,835,481
7477,821,480
7478,821,482
7502,805,480
7527,825,481
7537,823,482
7548,840,480
7556,843,480
7557,846,482
7567,859,482
7571,871,483
7572,884,445
7581,882,480
7583,889,483
7590,899,443
7591,893,478
7618,910,479
7631,921,477
7634,920,461
7642,924,477
7643,1185,644
7661,945,480
7683,1001,524
7686,940,502
7719,940,484
7744,943,483
7753,1050,540
7761,936,487
7765,934,444
7766,925,442
7768,916,442
7769,912,446
7770,907,448
7771,904,448
7772,900,453
7773,897,454
7774,894,456
7778,881,474
7779,880,482
7782,873,493
7784,868,486
7785,864,480
7786,867,472
7788,863,467
7789,862,463
7790,858,456
7792,860,458
7794,964,508
7816,950,437
7817,955,442
7819,975,454
7823,1012,491
7824,1026,499
7826,1050,530
7827,1060,538
7829,1079,519
7834,1129,487
7835,1144,481
7836,1161,478
7837,1171,475
7843,1269,482
7849,1207,442
7850,1189,435
7851,1174,430
7852,1162,427
7853,1148,423
7854,1143,423
7855,1135,424
7856,1127,424
7857,1120,426
7858,1117,427
7859,1113,430
7860,1107,433
7861,1101,437
7864,1091,445
7865,1090,448
7866,1090,451
7867,1087,456
7868,1082,458
7872,1077,477
7876,1072,483
7878,1071,471
7879,1075,461
7880,1071,466
7881,1069,460
7882,1070,460
7883,1068,458
7886,1066,456
7894,937,484
7912,941,486
7916,1068,462
7919,1071,466
7926,1074,478
7932,1071,462
7941,1074,471
7946,1079,476
7949,1076,473
7963,985,412
7964,987,415
7965,989,418
7967,990,432
7969,1194,640
7970,969,646
7976,1021,565
7977,1024,570
7978,1027,559
7994,1042,433
7995,1039,424
7996,1036,418
7997,1034,414
7998,1031,414
7999,1031,410
8005,1031,420
8006,1032,424
8008,1032,430
8009,1033,433
8010,1035,436
8011,1036,442
8012,1034,446
8013,1035,450
8014,1039,453
8015,1037,457
8016,1036,462
8019,1041,478
8022,1045,490
8024,1043,479
8025,1043,475
8026,1045,473
8029,1049,465
8038,1013,481
8040,1017,480
8041,1050,429
8042,1048,424
8043,1046,422
8049,1020,481
8050,1019,485
8055,1047,424
8057,1048,432
8058,1049,436
8060,1048,448
8061,1048,453
8062,1048,460
8064,1047,480
8067,1045,513
8068,1043,530
8071,1044,507
8074,1045,502
8079,1038,466
8080,1036,462
8081,1036,458
8082,1036,459
8083,1033,459
8084,1033,459
8085,1034,461
8088,1030,474
8091,1027,493
8104,900,492
8105,896,491
8108,657,495
8109,918,588
8120,863,491
8127,855,504
8136,850,502
8137,850,506
8138,850,506
8143,844,505
8146,842,504
8147,842,503
8151,840,508
8154,917,485
8155,835,510
8161,924,484
8164,1046,568
8165,1047,583
8166,1054,598
8167,1054,585
8168,1058,575
8169,1057,565
8170,1057,558
8171,1060,550
8172,1062,546
8173,1063,542
8174,1065,540
8175,1066,538
8176,1068,538
8177,1069,537
8179,1071,541
8188,968,433
8190,958,429
8202,916,454
8203,912,459
8205,909,468
8206,906,474
8210,902,492
8216,890,466
8224,896,455
8229,880,436
8234,873,420
8235,874,417
8237,873,415
8242,867,418
8243,864,421
8253,841,510
8254,840,525
8255,837,544
8256,837,540
8257,832,529
8258,831,520
8259,828,509
8260,823,504
8261,819,496
8262,815,489
8263,814,486
8264,812,481
8265,807,474
8267,798,468
8268,795,466
8269,790,465
8270,789,469
8272,776,476
8274,752,494
8275,781,454
8276,784,444
8277,787,438
8278,790,433
8303,816,459
8304,818,460
8307,819,472
8308,820,480
8314,822,480
8315,822,478
8316,822,474
8317,654,660
8319,822,466
8328,825,467
8334,826,481
8338,824,478
8360,822,472
8365,820,466
8372,816,467
8376,818,470
8378,820,480
8383,983,473
8397,817,484
8428,997,472
8430,999,465
8448,933,439
8449,934,442
8450,938,446
8451,932,452
8457,933,481
8463,933,474
8464,946,451
8466,928,466
8480,926,426
8482,929,419
8496,928,418
8500,928,442
8501,928,451
8506,927,498
8517,928,474
8518,929,470
8529,944,485
8534,987,444
8535,993,440
8536,999,436
8537,1001,437
8538,1006,436
8540,1014,435
8541,1015,436
8542,1017,439
8543,1020,442
8544,1023,445
8545,1026,448
8546,1025,452
8547,1029,456
8548,1029,458
8549,1033,460
8550,956,483
8559,1042,472
8570,1006,484
8572,1008,484
8576,1024,420
8578,1022,410
8579,1019,406
8580,1016,400
8581,1011,446
8582,1008,396
8583,1006,391
8586,995,381
8587,993,376
8588,990,375
8589,983,371
8590,981,371
8591,975,368
8592,972,367
8593,969,366
8594,964,364
8596,949,366
8608,649,496
8612,826,449
8614,800,482
8615,787,496
8616,771,514
8617,759,535
8618,742,556
8619,727,580
8620,712,590
8621,706,576
8622,696,562
8623,688,550
8624,679,540
8625,672,531
8626,663,522
8627,653,512
8628,644,505
8629,634,499
8630,624,492
8631,616,490
8632,602,488
8633,594,487
8634,580,487
8635,571,489
8637,625,478
8638,687,465
8639,739,457
8640,778,451
8641,379,511
8643,864,443
8644,884,445
8645,904,448
8646,922,447
8648,947,452
8649,959,456
8650,970,457
8651,592,724
8656,986,479
8658,1030,491
8659,1036,495
8670,1017,481
8680,1037,481
8693,1047,421
8700,1028,428
8701,1025,428
8703,1016,434
8705,1012,442
8706,1011,446
8707,1006,454
8708,1002,456
8711,990,483
8713,983,496
8717,964,532
8719,954,523
8730,931,496
8734,906,510
8735,784,490
8738,896,473
8742,884,445
8758,972,477
8767,858,466
8768,858,465
8771,855,456
8772,855,457
8776,913,477
8782,859,407
8783,860,398
8784,862,388
8789,865,348
8790,869,339
8792,872,323
8793,874,313
8794,875,310
8795,879,301
8796,881,293
8798,882,283
8799,886,274
8800,890,267
8801,892,264
8803,895,251
8804,899,249
8805,900,245
8806,903,243
8810,919,233
8811,922,228
8812,925,228
8813,926,224
8814,933,224
8815,935,225
8817,943,226
8818,948,230
8819,952,231
8820,956,233
8821,963,238
8822,966,241
8824,976,250
8825,980,257
8826,988,264
8827,991,272
8828,997,280
8829,1002,289
8830,1006,298
8831,1015,310
8832,1020,322
8833,1027,334
8834,1030,346
8835,1038,363
8836,1044,376
8837,1053,394
8846,838,483
8851,836,482
8856,859,445
8863,849,483
8866,1004,503
8868,858,480
8887,1040,446
8888,1042,448
8891,1048,448
8892,1050,447
8893,886,481
8895,1053,449
8896,896,477
8897,1060,454
8899,1066,456
8901,1068,458
8902,1072,466
8903,916,454
8904,1074,471
8910,1009,526
8911,1082,470
8914,995,526
8916,989,524
8917,986,526
8918,978,522
8929,1092,476
8930,1093,479
8931,878,446
8933,1094,473
8938,1098,472
8945,941,477
8961,1114,480
8962,1114,480
8971,1119,480
8979,1116,477
8980,803,518
8988,1126,482
8994,1131,481
8995,837,493
8997,998,482
9007,1136,482
9040,1048,481
9046,1060,479
9084,1106,480
9097,1123,482
9100,1130,482
9101,1130,479
9113,1132,481
9130,1118,473
9131,891,511
9151,1139,482
9160,1129,479
9177,1111,481
9189,1096,469
9218,1074,449
9219,1074,448
9233,1066,448
9237,1067,449
9251,1054,462
9254,1050,480
9262,1054,481
9286,1028,452
9299,1019,479
9306,1018,448
9312,1006,443
9320,1235,737
9329,1030,429
9330,1031,431
9331,1036,433
9332,1031,433
9336,1044,451
9339,1216,642
9340,1213,643
9344,1204,642
9347,1067,530
9357,1097,497
9358,1139,530
9359,1102,504
9361,1107,513
9362,1111,526
9363,1114,535
9370,1021,456
9371,1014,450
9372,1008,447
9373,1001,443
9374,1175,603
9382,964,454
9385,956,472
9388,970,502
9393,944,479
9394,944,472
9396,951,451
9398,939,462
9399,940,458
9400,935,458
9401,935,453
9404,1137,618
9407,926,444
9410,919,424
9412,914,410
9417,898,382
9418,898,379
9419,894,376
9420,889,372
9421,885,367
9424,874,358
9427,861,355
9433,829,373
9434,823,378
9442,897,663
9445,891,661
9450,678,549
9451,667,534
9452,655,520
9453,644,506
9454,630,492
9455,617,479
9456,599,467
9457,625,455
9458,672,442
9459,709,433
9460,744,424
9461,771,417
9463,818,409
9464,835,406
9465,851,404
9468,682,493
9469,685,495
9472,928,404
9477,960,415
9478,964,418
9479,972,421
9494,1026,481
9510,1048,461
9521,1022,480
9522,996,433
9523,990,432
9526,975,429
9531,994,444
9536,903,451
9537,896,455
9539,1008,469
9543,837,504
9544,823,517
9545,813,531
9546,799,544
9547,787,561
9548,668,590
9549,765,563
9552,734,545
9556,684,540
9557,672,544
9564,771,493
9566,1268,857
9567,807,523
9568,691,495
9570,754,495
9571,924,445
9612,1049,425
9615,1048,411
9616,1047,406
9617,1047,401
9618,1045,397
9619,1044,393
9620,1044,390
9621,1044,388
9622,1042,385
9623,1040,384
9624,1042,382
9625,1039,382
9629,1037,385
9630,1035,385
9631,1034,388
9633,1033,397
9634,1033,403
9635,1033,411
9636,1030,421
9637,1029,432
9638,1027,443
9639,1029,457
9642,1027,495
9643,1023,539
9644,1024,565
9645,1024,597
9646,1021,615
9647,1024,598
9651,1017,475
9652,1015,456
9653,1011,438
9654,823,490
9655,1010,413
9656,1009,408
9657,1236,737
9658,1006,394
9660,1005,389
9671,997,399
9672,996,403
9673,999,408
9674,1000,412
9675,997,417
9676,998,421
9677,998,427
9701,987,436
9703,985,426
9704,987,421
9706,984,414
9727,933,444
9730,923,475
9732,996,441
9733,905,515
9734,900,529
9735,898,537
9736,896,524
9737,894,516
9739,884,496
9740,885,496
9743,685,597
9745,875,454
9752,851,437
9755,840,447
9756,838,454
9757,835,457
9758,832,466
9759,828,478
9761,832,466
9762,835,454
9767,972,482
9779,873,474
9780,874,481
9783,877,496
9784,880,490
9787,880,472
9789,882,466
9790,885,463
9791,882,456
9793,762,489
9795,775,495
9797,789,486
9806,907,413
9807,911,410
9809,917,398
9810,921,395
9817,951,378
9818,956,378
9819,962,379
9820,969,381
9823,916,479
9826,1012,408
9827,1020,417
9828,1030,426
9830,1050,451
9834,1050,538
9836,1132,574
9847,1006,433
9848,1218,594
9850,1214,595
9851,1210,595
9857,929,424
9860,1005,526
9862,910,436
9866,896,452
9867,890,452
9868,889,457
9871,883,475
9877,875,477
9879,872,466
9881,868,459
9893,896,418
9900,936,403
9905,972,407
9906,982,412
9907,988,414
9908,999,420
9909,1009,426
9910,1020,433
9911,1030,441
9912,1044,453
9918,1123,538
9919,1136,554
9920,1149,550
9921,1163,539
9932,1355,467
9933,1378,468
9940,1204,436
9941,1180,436
9942,1162,436
9943,1144,438
9944,1128,438
9945,1117,442
9946,1104,444
9947,1096,449
9948,1086,451
9949,1078,456
9950,1072,459
9951,1065,465
9953,1051,474
9954,1048,478
9955,1216,496
9958,1261,622
9961,1025,476
9962,1021,472
9964,1019,467
9965,1016,464
9966,1130,521
9967,1014,457
9969,1009,458
9970,1008,457
9971,1009,457
9973,1003,456
9979,970,480
9980,1014,442
9981,1020,436
9982,1023,432
9983,1026,423
9984,1032,418
9985,1035,411
9986,1038,407
9988,1047,395
9989,1051,390
9990,1054,384
9991,1060,378
9993,1071,369
9995,1081,360
9996,1087,354
9998,1098,346
9999,1104,342
10000,1111,338
10001,1117,334
10002,1123,332
10003,1131,330
10004,1137,327
10005,1144,324
10006,1155,322
10007,1160,320
10009,1178,313
10011,1199,320
10013,1218,322
10014,1231,327
10016,1255,333
10018,1280,345
10019,1294,352
10020,1310,360
10021,1327,369
10022,1342,381
10023,1360,391
10024,1376,403
10025,1484,578
10026,1418,436
10027,1491,580
10028,1460,476
10029,1489,496
10030,1512,524
10031,1540,552
10032,1568,583
10033,1602,617
10035,1648,626
10037,1676,591
10038,1691,574
10039,1703,561
10051,1197,117
10090,924,459
10092,930,480
10111,925,480
10206,920,479
10208,921,479
10244,941,483
10259,958,486
10428,1260,579
10429,1251,591
10430,1241,615
10431,1232,635
10432,1226,653
10435,1207,658
10436,1206,642
10437,1204,626
10439,1202,601
10440,1203,586
10441,1204,581
10443,1185,539
10444,1187,598
10445,1177,628
10446,1170,659
10449,1164,632
10450,1162,612
10451,1162,592
10468,1103,524
10470,1100,523
10472,1093,526
10480,1078,532
10486,1060,546
10499,959,485
10621,949,454
10627,946,550
10628,946,574
10629,946,570
10631,942,534
10632,939,528
10633,943,521
10645,955,495
10658,990,408
10659,993,412
10662,996,420
10665,1000,433
10669,1005,450
10670,1003,457
10674,1013,473
10689,1037,442
10693,1044,432
10696,1049,435
10698,1053,437
10699,1054,441
10700,1059,443
10703,1067,454
10704,1071,460
10706,1077,475
10722,1124,485
10725,1134,487
10726,1138,489
10728,1141,498
10729,1146,504
10731,1153,520
10737,1026,459
10738,1009,456
10746,929,449
10747,924,448
10748,912,450
10749,913,457
10750,910,460
10753,896,475
10761,875,473
10762,1185,603
10763,873,468
10764,868,463
10766,867,460
10768,864,459
10785,933,456
10786,941,458
10787,947,464
10789,963,477
10795,1019,481
10808,996,493
10809,994,490
10816,998,491
10817,996,493
10836,921,483
10865,933,442
10868,935,422
10873,935,394
10876,938,381
10884,939,361
10890,984,527
10902,932,483
10904,931,520
10905,930,544
10906,929,570
10908,929,555
10909,928,538
10913,928,494
10914,925,475
10915,922,459
10916,922,450
10922,923,493
10929,953,530
10968,944,464
10971,975,437
10974,976,427
10975,975,424
10976,974,419
10978,973,414
10982,978,408
10989,979,410
10992,989,416
10993,990,420
10995,994,431
10997,996,444
10998,999,449
10999,999,462
11025,1047,454
11026,1030,437
11027,1018,426
11028,1006,415
11029,994,406
11030,986,397
11031,979,390
11032,964,383
11033,959,381
11035,941,374
11037,1000,601
11052,850,423
11057,835,451
11080,1005,501
11092,967,520
11118,972,612
11139,969,528
11148,968,575
11152,939,451
11153,938,446
11160,930,396
11164,932,379
11165,933,370
11168,928,358
11171,926,350
11172,927,348
11173,922,349
11175,921,345
11184,901,373
11185,899,377
11193,866,491
11194,862,511
11195,858,537
11196,853,562
11197,844,592
11198,841,577
11199,838,559
11200,831,542
11201,829,528
11202,823,511
11203,817,496
11204,813,489
11205,809,467
11206,803,455
11207,793,444
11210,836,421
11211,856,414
11223,983,418
11224,988,418
11225,994,422
11226,999,426
11227,1002,431
11228,1006,433
11229,1008,435
11230,1011,441
11232,1018,445
11233,1021,451
11234,1021,456
11235,1026,460
11236,1030,463
11239,1036,475
11268,1026,420
11269,1023,418
11271,1017,412
11274,1002,408
11275,999,411
11276,998,410
11277,995,410
11278,990,412
11280,979,417
11281,978,417
11283,966,424
11287,941,443
11288,936,449
11290,921,469
11296,1000,442
11300,840,534
11303,819,514
11304,814,510
11306,801,502
11310,765,497
11311,755,498
11312,748,502
11313,741,505
11316,766,481
11319,822,490
11351,324,95
11366,899,449
11367,905,443
11369,927,442
11370,935,442
11373,966,445
11374,976,450
11375,987,453
11376,999,456
11377,1011,460
11378,1024,466
11381,1238,497
11404,1059,504
11408,1063,504
11423,1068,505
11424,774,477
11452,745,481
11453,745,481
11469,722,470
11471,726,474
11472,1689,1042
11479,939,556
11498,912,511
11527,709,459
11534,1092,520
11546,711,478
11566,712,469
11587,707,466
11602,704,479
11627,720,481
11632,889,534
11634,739,449
11636,961,574
11645,924,494
11681,774,480
11696,790,481
11707,996,482
11722,804,478
11734,818,479
11735,820,481
11738,842,456
11784,889,481
11786,890,479
11790,905,479
11809,912,480
11811,915,480
11820,928,484
11826,921,480
11856,919,451
11860,915,444
11882,982,472
11891,932,484
11899,939,430
11940,971,458
11951,992,444
11954,995,452
11955,996,456
11956,994,458
11957,995,464
11958,996,470
11964,795,489
11965,805,495
11966,803,497
11973,971,482
11974,996,433
11976,995,422
11979,990,406
11980,988,400
11982,987,391
11983,984,387
11984,984,388
11985,984,384
11986,981,382
11987,979,375
11989,975,370
11990,976,368
11991,975,366
11992,973,366
11993,972,364
11994,971,362
12002,954,372
12003,952,373
12004,951,376
12005,947,380
12006,945,389
12010,934,409
12017,910,488
12018,912,489
12019,911,488
12020,904,533
12021,900,552
12024,896,520
12025,895,510
12026,895,502
12027,894,492
12028,891,490
12029,892,486
12031,888,467
12042,881,467
12043,878,470
12045,958,483
12050,872,452
12051,871,450
12053,755,494
12063,864,471
12086,882,444
12095,924,418
12098,943,416
12100,895,444
12101,970,421
12102,880,484
12103,984,431
12104,994,436
12105,1003,441
12106,1014,444
12107,1025,454
12108,891,482
12109,901,446
12114,1113,533
12118,910,481
12120,1125,471
12122,1121,453
12123,1120,445
12124,1120,439
12125,1119,433
12126,1120,429
12127,1119,424
12128,1117,420
12129,1116,417
12130,1116,414
12132,1113,411
12138,1108,415
12140,1107,418
12141,1106,422
12143,1108,430
12144,1105,435
12145,1104,438
12146,1102,442
12147,1102,448
12148,1102,454
12149,1102,459
12150,1102,465
12151,1100,469
12152,1101,477
12153,1104,484
12154,944,481
12155,1099,496
12157,1099,491
12161,1099,474
12162,1099,472
12165,1102,466
12166,1101,460
12167,1101,461
12169,1098,457
12174,1102,466
12178,1102,475
12179,1102,480
12208,1065,531
12253,929,467
12255,1065,519
12277,1230,732
12296,913,458
12305,911,462
12314,915,489
12324,961,430
12325,963,431
12326,972,427
12328,981,430
12329,986,434
12330,930,484
12332,1004,443
12336,944,484
12363,1062,447
12364,1038,436
12365,1019,434
12366,1003,429
12367,987,426
12372,935,423
12373,939,484
12376,912,433
12378,898,444
12379,897,444
12380,890,449
12381,888,450
12383,884,458
12384,879,466
12385,874,466
12386,872,473
12392,862,478
12393,861,472
12403,869,422
12405,885,408
12406,888,483
12407,893,392
12408,897,386
12409,905,383
12414,940,351
12416,954,340
12419,977,332
12422,1006,325
12423,1015,324
12424,1026,324
12425,1033,323
12426,1047,325
12427,1057,325
12428,1069,330
12429,1079,332
12430,1093,337
12431,1103,341
12432,1117,348
12433,1134,355
12434,1147,364
12435,1161,372
12436,1177,385
12437,1192,396
12438,1208,409
12439,1226,425
12440,1244,440
12441,1316,554
12442,1282,478
12443,1303,502
12444,893,485
12445,1343,549
12446,1368,580
12447,1389,559
12448,1405,544
12460,1569,406
12464,1541,404
12465,1534,406
12466,1521,405
12468,1517,419
12472,1490,461
12474,1475,483
12475,1471,498
12476,1466,512
12477,1457,527
12478,1452,544
12479,1443,562
12480,1437,582
12483,1437,585
12484,1441,571
12485,1445,555
12497,923,482
12499,927,480
12500,928,478
12513,1266,465
12515,942,481
12517,1252,534
12518,1240,545
12519,1226,563
12520,1218,579
12521,1247,621
12522,1195,616
12523,1190,611
12525,1186,600
12526,1175,572
12528,1167,550
12529,1160,539
12530,1158,538
12533,1133,512
12534,1140,553
12535,1141,574
12536,1138,596
12537,1135,619
12538,1134,604
12539,958,484
12540,1134,577
12542,1130,548
12543,1130,542
12593,978,505
12610,952,432
12624,933,460
12634,929,470
12636,927,467
12637,929,465
12641,934,442
12648,950,395
12649,953,389
12652,961,372
12653,967,364
12655,972,358
12656,975,352
12657,979,348
12662,1000,334
12663,960,484
12666,1023,328
12667,1027,328
12668,1033,331
12669,1041,334
12670,1047,336
12671,1054,340
12672,1063,345
12673,1072,351
12674,1080,357
12675,1092,367
12676,1099,376
12677,1111,387
12678,1122,403
12679,1135,417
12680,1148,435
12681,1160,452
12694,1451,653
12699,1395,397
12701,1373,373
12703,1352,350
12704,1343,342
12706,1321,329
12710,1282,335
12712,1441,633
12714,1244,359
12715,1234,370
12716,1227,382
12717,1221,396
12718,1211,407
12719,1201,427
12733,954,484
12744,1071,622
12745,1065,637
12746,1063,624
12747,1061,608
12748,1058,593
12749,1054,580
12769,959,482
12770,959,483
12800,937,502
12833,1697,572
12834,1698,579
12835,1696,580
12841,891,80
12842,892,84
12843,892,85
12869,831,641
12893,1005,457
12894,1006,448
12895,1009,442
12896,1012,439
12897,767,491
12901,1024,438
12902,1026,441
12903,1029,444
12904,1030,446
12905,1033,449
12906,1033,454
12907,1036,457
12908,1037,458
12909,1036,466
12915,1048,496
12918,969,477
12919,1048,471
12929,996,483
12930,1002,481
12939,1050,408
12941,1047,400
12942,1050,395
12943,1048,388
12945,1047,372
12946,1048,365
12947,1045,358
12948,1043,350
12950,1041,336
12951,1041,328
12953,1036,316
12955,1034,302
12959,1019,482
12960,1026,276
12963,1021,262
12964,1020,258
12965,1017,255
12966,1014,252
12967,1012,250
12968,1009,244
12969,1008,244
12970,1007,242
12972,999,239
12973,995,240
12974,994,240
12975,990,241
12976,986,245
12977,984,244
12978,981,246
12980,975,256
12983,960,273
12984,955,282
12985,952,292
12986,948,301
12987,941,313
12989,929,341
12991,721,495
12993,905,413
12997,868,520
12998,859,552
12999,850,586
13000,837,628
13001,834,618
13002,832,595
13003,829,575
13004,826,552
13005,821,533
13006,819,517
13007,816,501
13008,813,491
13009,809,473
13010,806,456
13011,805,448
13012,801,437
13013,796,427
13014,792,420
13015,789,414
13018,780,409
13019,778,409
13020,778,409
13031,851,674
13033,1023,480
13036,876,672
13056,1050,438
13067,972,417
13076,1000,566
13080,931,496
13086,1048,478
13087,1045,478
13095,1044,477
13104,1049,482
13177,1001,483
13194,924,411
13195,895,495
13196,915,408
13197,832,580
13198,726,674
13199,899,401
13200,894,399
13204,873,400
13206,856,405
13208,837,413
13219,698,546
13220,678,571
13224,624,556
13225,610,543
13226,598,535
13227,585,523
13228,565,514
13231,517,496
13232,496,492
13234,607,448
13235,648,434
13236,682,421
13237,712,411
13248,959,484
13254,940,387
13255,948,386
13260,977,405
13262,986,413
13263,988,415
13264,994,418
13265,999,423
13287,1057,461
13290,1058,455
13293,1024,484
13307,1003,417
13308,1000,418
13309,995,422
13310,993,423
13314,970,437
13315,961,442
13316,957,450
13317,950,461
13320,924,483
13323,906,525
13324,898,537
13325,900,528
13326,884,518
13327,879,508
13328,873,502
13334,827,467
13337,725,493
13338,789,460
13339,730,499
13342,750,471
13357,810,451
13358,903,594
13389,838,466
13392,838,474
13393,838,478
13394,840,481
13395,836,488
13396,841,483
13397,838,478
13398,840,476
13408,846,459
13412,849,454
13416,852,454
13419,855,457
13423,860,464
13426,862,474
13428,864,480
13433,866,470
13438,865,466
13446,870,474
13447,871,478
13453,871,480
13455,874,477
13463,874,481
13476,878,482
13481,896,446
13518,895,454
13536,1026,310
13540,1888,432
13543,1077,515
13556,955,427
13562,982,424
13563,988,426
13564,993,428
13565,999,430
13566,1005,434
13567,1010,437
13568,1017,439
13569,1026,447
13570,1032,454
13571,1040,461
13573,1054,478
13587,1156,490
13589,1173,484
13590,1179,483
13591,1187,484
13592,1195,484
13593,1203,487
13600,1157,533
13601,1160,530
13602,1156,533
13605,1150,493
13606,1117,475
13607,1084,459
13608,1147,484
13609,1034,437
13610,1015,430
13611,997,424
13613,1216,607
13618,911,418
13619,906,418
13620,898,423
13625,867,441
13626,864,443
13627,858,449
13628,855,453
13629,848,457
13630,844,465
13632,839,475
13633,838,481
13635,839,495
13636,825,483
13637,829,476
13638,826,474
13639,820,466
13641,820,460
13643,817,454
13644,814,453
13646,810,450
13647,809,449
13655,797,452
13657,795,454
13658,796,458
13661,791,464
13663,789,467
13666,787,469
13668,777,465
13685,749,472
13690,740,476
13692,737,479
13695,903,480
13696,906,477
13709,912,484
13712,910,454
13731,1015,490
13744,934,485
13746,937,483
13747,1236,736
13748,940,486
13757,992,418
13758,996,424
13760,1003,439
13761,1009,448
13767,943,487
13779,1098,466
13780,1101,465
13784,1123,454
13785,1128,456
13786,1134,459
13787,1140,460
13788,1147,472
13789,1153,481
13790,1161,488
13791,1264,667
13792,1144,477
13793,1125,463
13794,1114,450
13795,1105,443
13796,1098,441
13798,1084,433
13799,1081,433
13800,1077,435
13802,1065,441
13804,1066,445
13805,1065,447
13806,1063,448
13807,1062,453
13808,1061,457
13809,1059,463
13812,1059,478
13814,1056,487
13815,1054,493
13818,1057,481
13819,1057,479
13820,1056,471
13833,1235,737
13842,1019,455
13844,1066,382
13845,1065,374
13847,1068,363
13849,1067,353
13854,1068,328
13855,1069,323
13856,1068,319
13857,1070,314
13858,1068,312
13859,1068,310
13860,1069,306
13871,1059,306
13872,1060,310
13873,1056,309
13874,1003,459
13875,1056,321
13876,1054,327
13877,1051,333
13878,1051,342
13879,1048,352
